"start","logRatio"
6990000,-0.492578287784621
7020000,-0.199389430434332
7050000,-0.0232030115355466
7080000,-1.07600533414351
7110000,-1.71653499756885
7140000,-0.9696492744669
7170000,-0.508033667837411
7200000,-0.127997956887956
7230000,-0.396337492294227
7260000,-1.05279855327405
7290000,-1.67327084319833
7320000,-2.69181919708205
7350000,-2.21136752041068
7380000,-1.27007139397218
7410000,-0.87645649499988
7440000,-1.18259663579448
7470000,-1.74347970020435
7500000,-1.7128742261316
7530000,-0.958733333380933
7560000,-0.0898864733855649
7590000,-0.31180983966151
7620000,-0.425325740618207
7650000,-0.458804010452502
7680000,-0.922084173721294
7710000,-0.911180105230047
7740000,-0.219109011454858
7770000,-0.0653670240063389
7800000,-0.19014292784956
7830000,0.339193557456609
7860000,0.598724055797925
7890000,0.531458196753704
7920000,0.849198886166019
7950000,0.919407881243054
7980000,0.698994360396766
8010000,0.472771115003472
8040000,0.596074792716482
8070000,0.816705611847935
8100000,0.57432608465502
8130000,0.293692126167301
8160000,0.412563826421907
8190000,0.66879057475346
8220000,0.625914336092188
8250000,0.688920800396527
8280000,0.960143517636463
8310000,0.91357591757294
8340000,0.32121927863204
8370000,-1.30394644806611
8400000,-1.7196241964485
8430000,-0.962579418978076
8460000,-0.799385874491207
8490000,-0.34844447676486
8520000,-0.259230928356804
8550000,-0.199515403692263
8580000,-0.320008608432063
8610000,-0.643520207704632
8640000,-0.324660431528845
8670000,0.0188047862016441
8700000,0.151014489268274
8730000,-0.144951002551638
8760000,0.00819840689753188
8790000,0.598277288539805
8820000,0.916885230381369
8850000,0.921377885119802
8880000,0.594584247452225
8910000,0.51740419864935
8940000,0.751162249526492
8970000,0.907941297502644
9000000,0.837600043414842
9030000,0.499661826353394
9060000,0.0925793610682148
9090000,-0.0877219828405295
9120000,-0.0759304573833762
9150000,0.0906945113313372
9180000,0.179658676113021
9210000,0.130744139459087
9240000,0.30245128134692
9270000,0.138242507353853
9300000,-0.20827718209902
9330000,-0.541767039643386
9360000,-0.915375670050689
9390000,-0.608616721293887
9420000,-0.0175614761895509
9450000,0.544656163658345
9480000,0.722705132603327
9510000,0.807961542369357
9540000,0.920539115407127
9570000,1.02152306038556
9600000,0.786083827565112
9630000,0.230877837201142
9660000,0.561489876755938
9690000,0.927965318475566
9720000,0.71288778652305
9750000,0.49918622055593
9780000,0.61193912301885
9810000,0.839829513015533
9840000,0.805183171448928
9870000,0.48376918671336
9900000,0.394011103607485
9930000,0.814535465268141
9960000,1.16796009139064
9990000,1.29530391709556
10020000,1.27879811744344
10050000,1.169399263715
10080000,1.1433248579685
10110000,1.24858837389755
10140000,1.15277165192539
10170000,0.943428034732845
10200000,0.791390860896938
10230000,0.679396089267755
10260000,0.65900129944917
10290000,0.700970092513369
10320000,0.696827878650402
10350000,0.796157716988323
10380000,0.980388536013526
10410000,0.876777946974457
10440000,0.655382583040064
10470000,0.752246409956968
10500000,0.801498723064936
10530000,0.517883039991882
10560000,0.0402684440814006
10590000,0.300727813049261
10620000,0.139299265701813
10650000,-1.54958491251864
10680000,-2.18710052449817
10710000,-2.08639493655025
10740000,-1.7541401523888
10770000,-0.997127529878935
10800000,-0.845355603066617
10830000,-0.820284308879218
10860000,-0.427445924685504
10890000,0.146891777816312
10920000,0.185437276056763
10950000,0.237485182420858
10980000,0.602233141630639
11010000,0.974949939729439
11040000,1.32730901105021
11070000,0.975503331594496
11100000,0.698044840194906
11130000,0.867910414428918
11160000,0.854704021196703
11190000,0.375279605498773
11220000,0.375404435089843
11250000,0.954059711661205
11280000,1.02942796668492
11310000,1.01265332289058
11340000,0.677449796273815
11370000,0.49546831455021
11400000,0.801228246796871
11430000,1.06913140894154
11460000,0.385999861510977
11490000,-0.467837721404171
11520000,-0.248048471490319
11550000,-0.633972560379258
11580000,-0.741069634902498
11610000,-0.0190113650956939
11640000,0.232444383352716
11670000,0.227351072005068
11700000,0.335088968805557
11730000,0.436511311473606
11760000,0.406124917081549
11790000,0.210505701843609
11820000,0.0859090216940354
11850000,0.30694423929448
11880000,0.471393589516186
11910000,0.655380091378111
11940000,0.753087669931543
11970000,0.643729807232884
12000000,0.619394550445904
12030000,0.55229685593594
12060000,0.411583986219533
12090000,0.442717250952695
12120000,0.683730857968486
12150000,0.652042269222811
12180000,0.194396846051992
12210000,-0.138094744210647
12240000,0.101490889101291
12270000,0.668347704298482
12300000,0.522684186278246
12330000,0.0540883764369692
12360000,0.263488944977503
12390000,0.20523083213061
12420000,-0.128999957515995
12450000,-0.45422084512193
12480000,-1.44345161150256
12510000,-1.63922764844163
12540000,-0.52894618689181
12570000,0.0217011423644309
12600000,-0.0692845194356845
12630000,0.0415711661645753
12660000,0.365058957205476
12690000,0.761716192957424
12720000,1.21431114189402
12750000,1.86066534136414
12780000,1.12816304939518
12810000,0.28701994548261
12840000,1.26046262469959
12870000,2.70367317029313
12900000,2.41709730085561
12930000,1.31597248885359
12960000,1.18448141113232
12990000,2.19714727670763
13020000,2.30262395040353
13050000,0.600077844147691
13110000,0.686160779151346
13140000,1.71577671461703
13170000,1.49271889705084
13200000,1.82410208908572
13320000,2.29967046293596
13350000,2.49615951010293
13380000,2.56267963190958
13410000,2.01602881907719
13440000,1.02753685332413
13470000,0.701401427570539
13500000,1.38046974054251
13530000,0.0967644003040211
13590000,0.965007422440486
13620000,6.60736395108759
13650000,5.74150823277713
13680000,1.45985653604808
13710000,1.86069738475467
13740000,1.76119530018357
13770000,0.993646069137493
13800000,0.755896706758212
13830000,0.825283324911431
13860000,1.02760006852955
13890000,0.90856191111553
13920000,0.719384736012133
13950000,0.635624404812632
13980000,0.45934223375699
14010000,-0.468879227315076
14040000,-2.89108658770286
14070000,-3.63598522704482
14100000,-2.55414446534832
14130000,0.272788706344225
14160000,1.55338483390817
14190000,-0.233963712838272
14220000,-0.033710530766051
14250000,0.126647048015648
14280000,-0.405424781297833
14310000,1.89303622525356
14340000,1.39152113480237
14370000,-0.948915193152697
14400000,-1.63057049719611
14430000,-0.975906896563245
14460000,-0.129160238147146
14490000,-6.79021300131978
14520000,-6.06081351228853
14550000,-0.245083783089535
14580000,-1.3566925002094
14610000,-1.10541211758806
14640000,-0.595986440125899
14670000,-0.584961346414281
14700000,0.119252263785436
14730000,-0.060544782932173
14760000,-2.7448908589767
14790000,-3.83012052881816
14820000,-2.08183096663247
14850000,-0.898722961527601
14880000,-2.07842496810936
14910000,-2.45684995661564
14940000,-0.504493852789371
14970000,-0.379131555020364
15000000,-0.586495843557337
15030000,0.0431882997952839
15060000,-0.0963539111458734
15090000,-0.239850418202195
15120000,-0.209265523099694
15150000,0.310450817420223
15180000,0.65785267128024
15210000,0.112338524193453
15240000,-0.0106013963092578
15270000,0.136127348379423
15300000,0.162226716466956
15330000,-0.134815786402673
15360000,-0.0119555212205334
15390000,0.165607015998965
15420000,0.0255135774514401
15450000,0.164861824487824
15480000,-0.0684870823440277
15510000,0.049253200302425
15540000,0.201547484872024
15570000,0.0539724692752343
15600000,0.161284429246256
15630000,0.202718771937923
15660000,0.267664373363529
15690000,0.357127810468291
15720000,0.446084355191553
15750000,0.468717085324938
15780000,0.357293838170804
15810000,0.638980707195237
15840000,0.809845983421668
15870000,0.550234194419012
15900000,0.696409039174793
15930000,0.948795535367199
15960000,0.96376111457477
15990000,0.743004935148582
16020000,0.152529304695941
16050000,0.0431764684066464
16080000,0.69049255529334
16110000,0.957774689714294
16140000,0.913498256915929
16170000,1.00732986067539
16200000,0.769752497590833
16230000,-0.133489088286023
16260000,-0.188001756989663
16290000,-0.0799918697056629
16320000,-1.25496562661817
16350000,-1.27630748560278
16380000,-0.35998622520266
16410000,-0.618008581465933
16440000,-0.562077751623012
16470000,-0.0159631462738522
16500000,0.0122687080065384
16530000,0.187013195731056
16560000,0.861527934444891
16590000,1.37757868256499
16620000,1.50340450503831
16650000,1.36353428374793
16680000,0.870416326738829
16710000,0.688983790428409
16740000,0.921265048013962
16770000,0.657837175810447
16800000,0.201310543413096
16830000,-0.0481392059165087
16860000,0.229368390488919
16890000,0.185819738712048
16920000,-0.910506569515841
16950000,-1.14467251328091
16980000,-1.60680056213893
17010000,-1.77828162421497
17040000,-1.59813226487668
17070000,-2.10913285106509
17100000,-1.51043504238059
17160000,-0.437292758349634
17190000,-0.080017789512352
17220000,-0.149470370205233
17250000,-0.183339037304433
17280000,-0.0537869812051109
17310000,0.318013559327708
17340000,0.608163062562857
17370000,0.337787572318867
17400000,0.123745179983114
17430000,0.242658831938361
17460000,0.330859343631968
17490000,-0.0503932466257912
17520000,-0.51804946450911
17550000,-0.123950399183019
17580000,0.478064965057983
17610000,0.697071239177717
17640000,0.549670379228141
17670000,0.527291272136451
17700000,0.572387017159302
17730000,0.811264867322832
17760000,1.31023005428454
17790000,1.3655803847562
17820000,1.17438578818255
17850000,0.671727578168694
17880000,0.113870503738244
17910000,-0.393130414898718
17940000,-0.718287564921303
17970000,-0.505289214630069
18000000,-0.196776777300028
18030000,0.0134401095953406
18060000,-0.192974895782653
18090000,0.101693104027136
18120000,0.0506099471153407
18150000,-0.269459460502045
18180000,0.0986074497834805
18210000,-0.0588583927785416
18240000,-0.465059997335078
18270000,-0.401325689070071
18300000,-0.0486389923981293
18330000,-0.124934885716405
18360000,0.0168253195326542
18390000,-0.304726712075844
18420000,-0.814483431848687
18450000,-0.677551412607517
18480000,-0.768645044562105
18510000,-0.657060976054654
18540000,-0.726592141067822
18570000,-1.15973989726265
18600000,-1.65616520380215
18630000,-1.24439053915032
18660000,-0.715696450543968
18690000,-0.706908059596779
18720000,0.558219952705474
18750000,0.835247764450011
18780000,0.350509678748981
18810000,0.61295540453248
18840000,0.229618957268391
18870000,0.0578341491008043
18900000,0.510870905919276
18930000,0.43450552176275
18960000,0.0794140639899141
18990000,0.171297508947124
19020000,-0.0640799872776308
19050000,0.0326649752319796
19080000,0.183287470526367
19110000,-0.52351097746506
19140000,-0.926280312677174
19170000,-0.812615677580579
19200000,-0.730103090055034
19230000,-0.797260506058283
19260000,-0.0884472157640648
19290000,0.782215695651473
19320000,0.467603925836882
19350000,-0.804384602589686
19380000,-2.23677889702208
19410000,-2.31796397661722
19440000,-1.28683826865068
19470000,-0.076009980887097
19500000,0.478085578487734
19530000,0.324555645850053
19560000,0.502406257323121
19590000,0.652794413799574
19620000,0.0540543092022458
19650000,-0.457956962025132
19680000,-0.750153770497468
19710000,-0.762447388015563
19740000,-0.326340443568061
19770000,0.226955155023464
19800000,0.857410878334101
19830000,1.22490900708809
19860000,1.07512435236359
19890000,1.00347341321765
19920000,0.80120856672949
19950000,0.339932601218573
19980000,0.402600112711987
20010000,0.323905004946511
20040000,0.0587066963932344
20070000,0.154474440840531
20100000,0.357837653382272
20130000,0.867274420679508
20160000,0.851480946593883
20190000,-0.178084083624127
20220000,-0.353899140806169
20250000,-0.218006195324436
20280000,1.10729088971796
20310000,2.13344311279356
20340000,1.63579157692884
20370000,0.677444090021405
20400000,-0.194301995153427
20430000,-0.489546484853537
20460000,-0.873320642046671
20490000,-0.853587164116921
20520000,0.0110100831099778
20550000,0.0993968149030268
20580000,-0.731316077797663
20610000,-0.361263132041512
20640000,-0.301342866821045
20670000,-0.704176200219591
20700000,-0.0430092961141174
20730000,0.409732964830313
20760000,-0.047163465681641
20790000,0.180421758340245
20820000,0.801876386897779
20850000,0.9222206473448
20880000,0.800777594985942
20910000,0.759551725165482
20940000,0.485461414698736
20970000,0.0430801615711006
21000000,-0.778280762191972
21030000,-0.537018087360107
21060000,0.494782843258696
21090000,0.526462575994482
21120000,1.03948510767631
21150000,0.947378457303867
21180000,0.0502122596684668
21210000,-0.108051915723077
21240000,-0.0992055983161
21270000,-0.42456597507279
21300000,-0.664398879338843
21330000,0.388097923131616
21360000,0.891684562991177
21390000,0.738711725443545
21420000,1.00057909435072
21450000,0.894895706569784
21480000,0.73930550422062
21510000,0.26660310868807
21540000,-0.115071913225242
21570000,-0.0997016761039338
21600000,0.14708744228267
21630000,0.408867872541991
21660000,0.523972890808028
21690000,0.683912173857895
21720000,0.137290060803487
21750000,0.154622485642534
21780000,0.366083927900741
21810000,0.0495387634232047
21840000,0.227190373764658
21870000,-0.143516158191759
21900000,-0.812436747097139
21930000,-0.810648053909691
21960000,-0.132557348810967
21990000,0.617942010864895
22020000,1.16569264521439
22050000,1.20502648660566
22080000,1.13820831766226
22110000,0.76997060398596
22140000,-0.0882077636965417
22170000,-0.633750373296324
22200000,-0.245212284714027
22230000,0.473357787633904
22260000,0.815829300386432
22290000,1.02190184785396
22320000,1.00192058316519
22350000,1.17417539365901
22380000,1.23745775838592
22410000,-0.363442658231742
22440000,-1.00347274828549
22470000,0.214388150175551
22500000,0.328508118527586
22530000,-0.567972667621344
22560000,-1.10853190320273
22590000,-0.15815942579809
22620000,0.31522284656133
22650000,0.205221716069466
22680000,0.472594745924784
22710000,0.588525885882704
22740000,0.507520606073633
22770000,0.13472880833522
22800000,-0.177435269106754
22830000,-0.907453619564985
22860000,-1.45319870466603
22890000,-0.824427162717421
22920000,-0.302801431587037
22950000,-0.403187933788557
22980000,-0.0660545010852323
23010000,0.143642934195587
23040000,-0.104146209978209
23070000,-0.283346377237905
23100000,-0.712133394395897
23130000,-0.73965854464646
23160000,-0.168434256652278
23190000,0.0492094289885972
23220000,0.844507971528242
23250000,1.13748469628432
23280000,0.874636174769401
23310000,0.929459932105735
23340000,2.87737542272606
23370000,2.28768927989497
23400000,0.128532730427442
23430000,0.865437763150644
23460000,0.977313489305046
23490000,0.833671476068978
23520000,0.855690207620229
23550000,0.687304423914177
23580000,1.05447218114777
23610000,1.17869980219602
23640000,0.605736959157264
23670000,0.506224718190686
23700000,0.381042044312647
23730000,0.247175272425068
23760000,0.334131803672687
23790000,0.557435564838313
23820000,0.557509599679284
23850000,0.456256839698618
23880000,0.553779961368681
23910000,0.696297695035934
23940000,0.777882908189717
23970000,0.663188491846197
24000000,0.512207423056508
24030000,0.518706669574872
24060000,0.358351537907253
24090000,0.190489273219394
24120000,0.581050376209157
24150000,0.947358075044061
24180000,0.899004339950175
24210000,0.711130822810446
24240000,0.987922507495333
24270000,0.976108679263559
24300000,0.614238418892014
24330000,0.834627007022582
24360000,0.380553434881166
24390000,-0.493714740966948
24420000,-0.199313764584697
24450000,0.443618273652314
24480000,0.383023937718785
24510000,0.213561712045933
24540000,0.21706194281107
24570000,-0.0214725101096403
24600000,-0.743920717247873
24630000,-2.16446526579457
24660000,-2.06079633881788
24690000,-0.410825101544867
24720000,0.0100133254548401
24750000,0.221377640501892
24780000,0.531061413049615
24810000,0.643082667135768
24840000,0.606060235985324
24870000,0.461722109413632
24900000,0.670363553692547
24930000,0.839642962228776
24960000,0.672266128861036
24990000,0.554086057268165
25020000,0.625729181874206
25050000,0.76576815795259
25080000,0.751030538925719
25110000,0.859412658178079
25140000,0.271787308966122
25170000,-0.738108964971777
25200000,-2.12044857781279
25230000,-3.2912433402796
25260000,-4.15112818657953
25290000,-4.63429615716772
25320000,-2.75473965331138
25350000,-1.00943231320476
25380000,-0.772019108733784
25410000,-0.375042167556663
25440000,0.45397183893718
25470000,0.480291222618654
25500000,0.511192436783165
25530000,0.830863616713925
25560000,0.669264465272015
25590000,1.91524520037256
25620000,1.94852258505198
25650000,0.7512633245379
25680000,0.417365957125675
25710000,0.215608015373359
25740000,0.8385591053778
25770000,0.628008790364058
25800000,-0.23098825112505
25830000,-0.680557955629112
25860000,-0.758328283677747
25890000,-0.264582955543187
25920000,0.0343530975165907
25950000,-0.0251081759541119
25980000,-0.494693234865588
26010000,-0.619463308584147
26040000,-0.879107656916591
26070000,-1.07065809990945
26100000,-0.40251770435843
26130000,0.315117422974137
26160000,0.452451244387462
26190000,0.455559207216739
26220000,0.988825113095416
26250000,0.959801140492274
26280000,0.590504327126677
26310000,-0.0531521533520973
26340000,-0.102713029484035
26370000,0.44531308563019
26400000,0.682091850816823
26430000,0.556840030726514
26460000,0.224212334473431
26490000,0.382861089781526
26520000,0.806397974342889
26550000,0.704253831690301
26580000,0.237760369489248
26610000,0.141068372651829
26640000,0.123730516719598
26670000,0.220955376779129
26700000,0.542638314331366
26730000,0.558382461414121
26760000,0.466022471906462
26790000,0.629260454295859
26820000,0.600398926340675
26850000,0.486013028381368
26880000,0.833038494244167
26910000,1.0453511312604
26940000,1.0937123709836
26970000,1.00791282589815
27000000,0.574083284188374
27030000,0.281500576181058
27060000,0.105009195723872
27090000,0.110566599251153
27120000,0.266448212074271
27150000,0.386445762506151
27180000,0.580045707157602
27210000,0.773822504600939
27240000,0.770955268279753
27270000,0.71444555884275
27300000,0.757425054781793
27330000,0.701789010715936
27360000,0.79838113935374
27390000,0.670114978323171
27420000,0.57147869356099
27450000,0.8708809131303
27480000,0.998142886042039
27510000,1.17901745183447
27540000,1.36113674829003
27570000,0.939207711326119
27600000,0.360774753224135
27630000,0.0796130456855188
27660000,-0.0984688488113745
27690000,-0.212519662703573
27720000,0.05187412662566
27750000,0.576946370697657
27780000,0.602291622512865
27810000,-0.135666365321417
27840000,-1.22028045599032
27870000,-1.26823484827096
27900000,-0.354951509138167
27930000,0.242919553033948
27960000,0.439273402879973
27990000,0.755522182560125
28020000,0.943251289493786
28050000,0.771548678715244
28080000,0.553431394838578
28110000,0.529504957580201
28140000,0.43886348644793
28170000,0.434046169489343
28200000,0.666347116113173
28230000,0.389323790188574
28260000,0.239371507224732
28290000,0.839176920605037
28320000,0.709186554761822
28350000,0.48618854843951
28380000,0.788041970028889
28410000,0.806507991475692
28440000,0.721272313159156
28470000,0.557000953615647
28500000,0.926680469372225
28530000,1.01359461675021
28560000,0.793655289495496
28590000,0.976302929256164
28620000,1.0262812452866
28650000,0.969927689629162
28680000,1.02782971911938
28710000,1.1268181541531
28740000,1.22832259693814
28770000,1.24431209360872
28800000,0.997554054752815
28830000,0.966034153727654
28860000,1.01591406989156
28890000,0.926744600836437
28920000,1.23712837592528
28950000,1.40023217059891
28980000,1.29143848641212
29010000,1.32532098216124
29040000,1.33707877447769
29070000,0.982349126010823
29100000,0.757007043797028
29130000,0.935658636506379
29160000,0.882545953198082
29190000,0.972579116680309
29220000,1.11687373086287
29250000,0.98224688470359
29280000,0.849454426827272
29310000,1.13715770949463
29340000,1.27940216146738
29370000,1.21034130802129
29400000,0.901941771051828
29430000,0.609065140857295
29460000,0.686405311876716
29490000,0.602053946462131
29520000,0.314744516160264
29550000,0.250797408570743
29580000,0.252993004372043
29610000,-0.262562530381573
29640000,-0.742889642760916
29670000,-0.317424501573968
29700000,-0.167915667875594
29730000,-1.31401195046443
29760000,-1.87767684601818
29790000,-1.00143892446095
29820000,-1.03940254236754
29850000,-1.37188405766427
30000000,-2.58221932897847
30030000,-2.18379523794372
30060000,-0.633024320934592
30090000,-1.32276961031289
30120000,-2.08748713017203
30150000,-2.15150376798686
30180000,-1.63754039490695
30210000,-0.619338988666779
30240000,-0.52822109441564
30270000,-1.91008947256426
30300000,-4.00892834271676
30330000,-3.0101410514826
30360000,-1.22382245764809
30390000,-3.50015835813743
30420000,-2.72911959008298
30450000,-1.19433290963591
30480000,-2.5965711735063
30510000,-2.6970061049048
30540000,-2.06319097313414
30570000,-1.68106716614346
30600000,-0.657262110840623
30630000,-0.149092035017158
30660000,-0.904099064498833
30690000,-3.33402537184681
30720000,-3.44207802861129
30750000,-2.2663600462798
30780000,-1.30213762854339
30810000,-0.709230880128849
30840000,-1.68456964004448
30870000,-0.0176873748255877
30900000,0.541973381199302
30930000,-0.360112018230084
30960000,-0.750198457914665
30990000,1.94019799747419
31020000,2.09422789072606
31050000,-0.923589126581759
31080000,-0.919437439484948
31110000,-0.715536233058505
31140000,-0.530150235858293
31170000,-0.622482614601522
31200000,-0.250121534001162
31230000,0.24643375810122
31260000,0.183376673310924
31290000,-0.242437871292259
31320000,-0.725301059156332
31350000,-0.728862789730976
31380000,0.339155482883521
31410000,0.299776000558228
31440000,0.149128714473375
31470000,0.883143033764985
31500000,1.08650962521361
31530000,1.21956026623852
31560000,1.2814063029561
31590000,1.13957156188408
31620000,0.714058587987778
31650000,0.40413786896356
31680000,0.605992589846089
31710000,0.984954857364648
31740000,1.2137612138441
31770000,1.00750657539596
31800000,0.357453884203914
31830000,0.0161874896830963
31860000,-0.165262770708928
31890000,-0.199903514278828
31920000,-0.429419140424241
31950000,-0.442412636943646
31980000,-0.133953414717158
32010000,-0.0968174421907286
32040000,-0.197079289994008
32070000,-0.4593632967785
32100000,-1.4414317294385
32130000,-2.15013843680091
32160000,-2.50967022580131
32190000,-2.37358802447838
32220000,-0.766408193016177
32250000,0.311011041449345
32280000,0.708520324223295
32310000,0.739136457643972
32340000,0.867390414220031
32370000,0.880494142458003
32400000,0.826524717226769
32430000,0.896885981104224
32460000,0.821292815049521
32490000,0.852482265337998
32520000,0.881566518305925
32550000,1.10175681178487
32580000,1.32827363318117
32610000,0.905111334079899
32640000,0.371504001301616
32670000,0.586265144404023
32700000,0.788759280132901
32730000,1.05179248131745
32760000,0.921286380158102
32790000,0.605712041503399
32820000,0.753305188579499
32850000,0.702934698909612
32880000,0.473774044316932
32910000,0.625244078557652
32940000,0.964115063676384
32970000,1.05236030277087
33000000,1.00401350910401
33030000,1.12314670352215
33060000,1.19407424107121
33090000,1.02611853329989
33120000,0.920908223819963
33150000,0.779377689581103
33180000,0.339889599022275
33210000,0.396843142890433
33240000,0.871562012121779
33270000,1.10348686769734
33300000,0.377154002060031
33330000,-0.192679495859628
33360000,0.29060875589808
33390000,0.477852912489299
33420000,0.546056186660298
33450000,0.604979039068621
33480000,0.634667675117463
33510000,0.422718693906039
33540000,0.399269939691034
33570000,-0.0517129716536756
33600000,-0.0871207972205274
33630000,0.707087241048021
33660000,0.72007850528498
33690000,-0.177369228832712
33720000,-0.784852807613308
33750000,-0.848493426852648
33780000,-1.43236378897289
33810000,-1.64229903142414
33840000,-1.23797668700899
33870000,-0.672984234795093
33900000,-0.300115247958573
33930000,-0.819546579644567
33960000,-1.51686588115395
33990000,-1.88628248018599
34020000,-2.00944486786534
34050000,-2.36502623286718
34080000,-2.21308131641719
34110000,-1.50124899831005
34140000,-1.65407537745197
